Variable Source,Variable - MDR,Similarity Score (result/cosineSimilarity.csv),Actual Result,VariableNameB (result/cosineJaccardSimilarity.csv),Similarity Score (result/cosineJaccardSimilarity.csv),Actual Result (result/cosineJaccardSimilarity.csv),VariableNameB (result/cosineSimilarityMultiple.csv),Similarity Score (result/cosineSimilarityMultiple.csv),Actual Result (result/cosineSimilarityMultiple.csv),Match (result/cosineSimilarity.csv),Match (result/cosineJaccardSimilarity.csv),Match (result/cosineSimilarityMultiple.csv)
EMPC,COST12U1B3INT1,30.30%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.71%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.30%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST11U1B1INT3,30.30%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.75%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.30%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST7U1B1INT1,30.30%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.77%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.30%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_ACTIVITYUC_INFO ,RCPT_NONTELEMED_DVAL,30.30%,UNAFFIL_US_INFOTEC_STAT,B_ACTIVITYUC_INFO ,25.79%,UNAFFIL_US_INFOTEC_STAT,B_ACTIVITYUC_INFO ,30.30%,UNAFFIL_US_INFOTEC_STAT,0,0,0
B_RDEXP_DOM_MATERIALS,ORE_LEADZINC_COPPER,30.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.73%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST3U2B3INT1,30.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.78%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST1U2B3INT2,30.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.74%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST8U2B3INT4,30.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.76%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
RESP_REMARKS,PROD_QTYPRD_FELDSP_NONE,30.30%,REMARKS_WRTIN_TXT,RESP_REMARKS,25.72%,REMARKS_WRTIN_TXT,RESP_REMARKS,30.30%,REMARKS_WRTIN_TXT,0,0,0
B_RDCOST_DOM_BASIC,COST6U1B0INT1,30.30%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,25.79%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,30.30%,EXPS_RD_US_BASIC_VAL,0,0,0
EMPC,COST11U1B3INT3,30.30%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.79%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.30%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST10U2B3INT2,30.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.79%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
O1_HISP,BPOID,30.30%,OWNER_ETHNICITY_CODE,O1_HISP,25.73%,OWNER_ETHNICITY_CODE,O1_HISP,30.30%,OWNER_ETHNICITY_CODE,0,0,0
,PROD_QTYPRD_NONMET_NONE,,,,,,,,,0,0,0
B_EMPNUM_UNPAID,COST7U2B0INT1,30.30%,EMP_UNPAID_NUM,B_EMPNUM_UNPAID,25.73%,EMP_UNPAID_NUM,B_EMPNUM_UNPAID,30.30%,EMP_UNPAID_NUM,0,0,0
"RESP_PHONE_AREA_CODE
RESP_PHONE_PREFIX, RESP_PHONE_SUFFIX, ",TYPE,30.20%,CERT_PHONE_NUM,"RESP_PHONE_AREA_CODE
RESP_PHONE_PREFIX, RESP_PHONE_SUFFIX, ",25.63%,CERT_PHONE_NUM,"RESP_PHONE_AREA_CODE
RESP_PHONE_PREFIX, RESP_PHONE_SUFFIX, ",30.20%,CERT_PHONE_NUM,0,0,0
EMPC,COST9U1B2INT3,30.20%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.66%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.20%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST5U2B3INT4,30.20%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.20%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_OWNERNUM,PERMBLOCK,30.20%,OWNER_NUM_STAT,B_OWNERNUM,29.39%,OWNER_NUM_STAT,B_OWNERNUM,30.20%,OWNER_NUM_STAT,0,0,0
O1_REASON_FLEXIBLEHRS,BENEFIT_LGL,30.20%,OWNING_REASON_FLEXIBLEHRS_CODE,O1_REASON_FLEXIBLEHRS,25.70%,OWNING_REASON_FLEXIBLEHRS_CODE,O1_REASON_FLEXIBLEHRS,30.20%,OWNING_REASON_FLEXIBLEHRS_CODE,0,0,0
EMPC,COST12U1B3INT3,30.20%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.64%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.20%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST10U2B2INT1,30.20%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.63%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.20%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDCOST_DOM_APPLD,COST2U1B0INT3,30.20%,EXPS_RD_US_APPLIED_VAL,B_RDCOST_DOM_APPLD,25.70%,EXPS_RD_US_APPLIED_VAL,B_RDCOST_DOM_APPLD,30.20%,EXPS_RD_US_APPLIED_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST8U2B3INT1,30.20%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.20%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST6U1B2INT3,30.20%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.67%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.20%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST6U1B0INT4,30.20%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.68%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.20%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST5U1B1INT3,30.20%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.68%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.20%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST10U2B1INT2,30.20%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.20%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST7U1B2INT3,30.20%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.20%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_EMPL,COST10U4B3INT4,30.20%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,25.67%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.20%,EXPS_RD_DOM_EMP_VAL,0,0,0
CPSTR,RCPT_C_ST_MT,30.20%,CAPEX_RSRCH_BUILD_VAL,CPSTR,25.64%,CAPEX_RSRCH_BUILD_VAL,CPSTR,30.20%,CAPEX_RSRCH_BUILD_VAL,0,0,0
B_CONTRACTOUT_TYPE,RCPT_C_ST_AR,30.20%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,25.68%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,30.20%,MAN_CONTRACTOUT_CHKBOX,0,0,0
EMPC,COST2U1B2INT3,30.20%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.65%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.20%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST3U2B3INT4,30.20%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.20%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_FREQKPI,QSS_OUT_OF_SCOPE_IND,30.20%,KPI_MONITOR_FREQ_CODE,B_FREQKPI,25.64%,KPI_MONITOR_FREQ_CODE,B_FREQKPI,30.20%,KPI_MONITOR_FREQ_CODE,0,0,0
EMPC,COST8U1B1INT3,30.10%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.56%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.10%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDCOST_DOM_BASIC,COST11U1B0INT1,30.10%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,25.57%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,30.10%,EXPS_RD_US_BASIC_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST11U2B0INT1,30.10%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.56%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.10%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_EMPL,COST1U4B3INT4,30.10%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,25.61%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.10%,EXPS_RD_DOM_EMP_VAL,0,0,0
B_TYPS_WRKS,PGM_TYPE,30.10%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,25.58%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,30.10%,WRKR_TYPE_CHKBOX,0,0,0
EMPC,COST10U1B3INT1,30.10%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.61%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.10%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST10U2B2INT4,30.10%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.56%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.10%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST10U2B3INT4,30.10%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.56%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.10%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_IMPROCESS_INFO,CLNC_USE_ELEC_RECORD,30.10%,IMPROCESS_INFO_STAT,B_IMPROCESS_INFO,25.61%,IMPROCESS_INFO_STAT,B_IMPROCESS_INFO,30.10%,IMPROCESS_INFO_STAT,0,0,0
B_RDCOST_DOM_BASIC,COST4U1B0INT1,30.10%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,25.62%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,30.10%,EXPS_RD_US_BASIC_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST2U2B0INT1,30.10%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.55%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.10%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_CRDSRC_OTHER_WIN,BPONAME,30.10%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,25.56%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,30.10%,CREDIT_SRCS_OTH_WRTIN_TXT,0,0,0
B_RDEXP_DOM_MATERIALS,COST1U2B1INT2,30.10%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.61%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.10%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST9U1B1INT1,30.10%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.59%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.10%,EMP_RSRCH_CONTRACT_NUM,0,0,0
WZOH_TOT,COST12U1B0INT3,30.10%,EXPS_RSRCH_COST_TOT_DVAL,WZOH_TOT,27.06%,EXPS_RSRCH_COST_TOT_DVAL,WZOH_TOT,30.10%,EXPS_RSRCH_COST_TOT_DVAL,0,0,0
EMPC,COST12U1B0INT4,30.00%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.47%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.00%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST12U2B0INT1,30.00%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.51%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.00%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_EMPL,EXPS_FRNG_BENEFIT_VAL,39.00%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,35.29%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,39.00%,EXPS_RD_DOM_EMP_VAL,0,0,0
EMPC,COST10U1B1INT3,30.00%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.48%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.00%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST1U1B0INT3,30.00%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.50%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.00%,EMP_RSRCH_CONTRACT_NUM,0,0,0
"
RESP_TITLE   ",PHYSLOC_ADDR_STREET,30.00%,CERT_TITLE_TXT,"
RESP_TITLE   ",25.51%,CERT_TITLE_TXT,"
RESP_TITLE   ",30.00%,CERT_TITLE_TXT,0,0,0
EMPC,COST10U1B3INT3,30.00%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.46%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.00%,EMP_RSRCH_CONTRACT_NUM,0,0,0
O1_REASON_FLEXIBLEHRS,BENEFIT_VOL,30.00%,OWNING_REASON_FLEXIBLEHRS_CODE,O1_REASON_FLEXIBLEHRS,25.50%,OWNING_REASON_FLEXIBLEHRS_CODE,O1_REASON_FLEXIBLEHRS,30.00%,OWNING_REASON_FLEXIBLEHRS_CODE,0,0,0
B_RDEXP_DOM_MATERIALS,COST9U2B0INT2,30.00%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.51%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.00%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST2U2B0INT4,30.00%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.52%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.00%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST5U1B3INT1,30.00%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.49%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.00%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST8U1B3INT1,30.00%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.46%,EMP_RSRCH_CONTRACT_NUM,EMPC,30.00%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST5U2B0INT2,30.00%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.54%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,30.00%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDJOB_TOTEMP_DOMESTIC,REMAINING_UNITS,30.00%,EMP_MAR12_RD_TOT_DNUM,B_RDJOB_TOTEMP_DOMESTIC,27.66%,EMP_MAR12_RD_TOT_DNUM,B_RDJOB_TOTEMP_DOMESTIC,30.00%,EMP_MAR12_RD_TOT_DNUM,0,0,0
B_OWNERNUM,VER_NUM_FLOORS,30.00%,OWNER_NUM_STAT,B_OWNERNUM,28.48%,OWNER_NUM_STAT,B_OWNERNUM,30.00%,OWNER_NUM_STAT,0,0,0
B_RDEXP_DOM_MATERIALS,COST2U2B0INT2,29.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.46%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST8U1B3INT3,29.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.41%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST12U1B2INT3,29.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.42%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST8U2B0INT2,29.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.38%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST4U1B1INT2,29.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.44%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST10U2B0INT3,29.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.39%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST10U2B3INT1,29.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.42%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST10U2B2INT2,29.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.40%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST11U1B2INT3,29.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.40%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST5U1B3INT3,29.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.43%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST5U1B2INT1,29.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.42%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST_FUEL,29.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.39%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST1U2B2INT2,29.90%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.38%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.90%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST11U1B2INT1,29.90%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.45%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.90%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDEXP_DOM_MATERIALS,COST9U2B0INT4,29.80%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.29%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.80%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST1U2B0INT3,29.80%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.80%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_FREQCSM,REF_PER,29.80%,CUST_SATISFACT_FREQ_CODE,B_FREQCSM,25.34%,CUST_SATISFACT_FREQ_CODE,B_FREQCSM,29.80%,CUST_SATISFACT_FREQ_CODE,0,0,0
EMPC,COST10U1B2INT1,29.80%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.35%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.80%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDCOST_DOM_BASIC,COST7U1B0INT1,29.80%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,25.34%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,29.80%,EXPS_RD_US_BASIC_VAL,0,0,0
EMPC,COST4U1B0INT3,29.80%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.34%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.80%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_CONTRACTOUT_TYPE,RCPT_C_ST_TN,29.80%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,25.29%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,29.80%,MAN_CONTRACTOUT_CHKBOX,0,0,0
EMPC,COST12U1B1INT1,29.80%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.30%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.80%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST5U1B2INT3,29.80%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.29%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.80%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDCOST_DOM_APPLD,COST6U1B0INT3,29.80%,EXPS_RD_US_APPLIED_VAL,B_RDCOST_DOM_APPLD,25.36%,EXPS_RD_US_APPLIED_VAL,B_RDCOST_DOM_APPLD,29.80%,EXPS_RD_US_APPLIED_VAL,0,0,0
EMPC,COST5U1B0INT4,29.80%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.36%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.80%,EMP_RSRCH_CONTRACT_NUM,0,0,0
,NC9902C_TYPOP_SELFDSG_11,,,,,,,,,0,0,0
EMPC,COST12U1B2INT1,29.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.25%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_RDCOST_DOM_BASIC,COST9U1B0INT1,29.70%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,25.23%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,29.70%,EXPS_RD_US_BASIC_VAL,0,0,0
EMPC,COST1U1B3INT2,29.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.27%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_IMPROCESS_INFO,COLLECTION_UPDATE_TXT,29.70%,IMPROCESS_INFO_STAT,B_IMPROCESS_INFO,25.21%,IMPROCESS_INFO_STAT,B_IMPROCESS_INFO,29.70%,IMPROCESS_INFO_STAT,0,0,0
EMPC,COST11U1B1INT1,29.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.24%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
EMPC,COST5U1B1INT1,29.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.27%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
B_SALES_PCT_US_TOT,RCPT_COMSN_EARN_VAL,29.70%,SALES_US_TOT_DPCT,B_SALES_PCT_US_TOT,25.21%,SALES_US_TOT_DPCT,B_SALES_PCT_US_TOT,29.70%,SALES_US_TOT_DPCT,0,0,0
B_RDEXP_DOM_MATERIALS,COST1U2B2INT1,29.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.24%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
EMPC,COST10U1B0INT4,29.70%,EMP_RSRCH_CONTRACT_NUM,EMPC,25.28%,EMP_RSRCH_CONTRACT_NUM,EMPC,29.70%,EMP_RSRCH_CONTRACT_NUM,0,0,0
WZOH_TOT,COST11U1B0INT3,29.70%,EXPS_RSRCH_COST_TOT_DVAL,WZOH_TOT,26.76%,EXPS_RSRCH_COST_TOT_DVAL,WZOH_TOT,29.70%,EXPS_RSRCH_COST_TOT_DVAL,0,0,0
O4_NAME_TITLE,BED2U4,29.70%,OWNER4_NAME,O4_NAME_TITLE,25.26%,OWNER4_NAME,O4_NAME_TITLE,29.70%,OWNER4_NAME,0,0,0
B_RDEXP_DOM_MATERIALS,COST10U2B1INT1,29.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.29%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST7U1B1INT2,29.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.15%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST12U1B3INT2,29.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.16%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
B_RDEXP_DOM_MATERIALS,COST7U1B0INT3,29.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,25.17%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,29.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
