,MDR's Variable,Variable Source,MDR's Description,Source's Description,similarity_score
2357,COST4U2B0INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 0 Bedrms, Cost #4",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.20%
2358,COST9U2B0INT1,EXPS_DOM_RD_CORE_TEMP_VAL,"First Interview, Furnished, 0 Bedrms, Cost #9",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.20%
2359,SMOKE-VARIABLE,EXPS_WORLD_RD_RECOUP_VAL,des,IR&D ,34.20%
2360,COST3U2B1INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 1 Bedrms, Cost #3",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.20%
2361,KAU_LOC_DESC_TXT,LRG_DOM_LOC_VAL,The description of the location of establishments within a KAU,R&D performed at largest domestic location,34.20%
2362,COST11U2B1INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 1 Bedrms, Cost #11",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.20%
2363,COST1U1B1INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 1 Bedrms, Cost #1",Sum of costs reported in Question 2-2,34.20%
2364,COST3U4B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Condo, 3 Bedrms, Cost #3",Sum of costs reported in Question 2-2,34.20%
2365,COST11U1B3INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 3 Bedrms, Cost #11",Sum of costs reported in Question 2-2,34.20%
2366,RCPT_ECOMM_JWLRY_VAL,,Electronic Commerce (e-commerce) - Jewelry,Worldwide sales and operating revenue: Business Code,34.20%
2367,COST11U2B0INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 0 Bedrms, Cost #11",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.20%
2368,COST9U2B3INT4,EXPS_DOM_RD_RMB_INT_UT_TOT,"Fourth Interview, Furnished, 3 Bedrms, Cost #9",Total domestic research and development performed by your company and paid for by others in Utah,34.20%
2369,COST7U1B1INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 1 Bedrms, Cost #7",Sum of costs reported in Question 2-2,34.10%
2370,COST12U2B3INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 3 Bedrms, Cost #12",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.10%
2371,COST6U1B0INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 0 Bedrms, Cost #6",Sum of costs reported in Question 2-2,34.10%
2372,COST1U2B1INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Furnished, 1 Bedrms, Cost #1",Sum of costs reported in Question 2-2,34.10%
2373,PROD_QTYPRD_RDGRAN_NONE,,"None for the question: If MINE_HERE = 1, report the quantity of rough dimension granite (including gneiss, syenite, and diorite) mined at this mine or pit","R&D that was paid for by other companies: Add Questions 3-8, lines a, b and c (calc)",34.10%
2374,COST6U2B3INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 3 Bedrms, Cost #6",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.10%
2375,RCPT_FOOD_CNTRC_NURS,EMP_DOM_TOT_NUM,"Contract Feeding,  Nursing homes",Employees of domestic operations,34.10%
2376,SE_TREAS_STOCK_VAL,EXPS_DOM_RD_CORE_STOCK_VAL,Treasury stock at cost,Type of R&D Costs: Stock-based compensation (Domestic),34.10%
2377,COST5U2B1INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 1 Bedrms, Cost #5",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.10%
2378,COST9U1B1INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 1 Bedrms, Cost #9",Sum of costs reported in Question 2-2,34.10%
2379,NC-9902C_TYPOP_SELFDSG_11,EMP_FOR_TOT_NUM,Importer,"Total Employees, R&D employees and all others - Total foreign (copy)",34.10%
2380,COST3U2B0INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 0 Bedrms, Cost #3",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.10%
2381,COST6U2B2INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 2 Bedrms, Cost #6",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.10%
2382,AFFIL_SPL_TYPOP_SELFDSG_WRT,ASSET_BK_MA_PPE_VAL,"Added child establishment,   Type of operation write-in description","Acquisitions: property, plant, and equipment",34.10%
2383,COST8U4B2INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Condo, 2 Bedrms, Cost #8",Sum of costs reported in Question 2-2,34.00%
2384,AFFIL_SPL_STORENUM,,"Added child establishment,   Store number",Worldwide sales and operating revenue: Business Code,34.00%
2385,COST3U2B2INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Furnished, 2 Bedrms, Cost #3",Sum of costs reported in Question 2-2,34.00%
2386,COST12U1B1INT0,EXPS_KY_RD_INT_VAL,"Initial Interview, Unfurnished, 1 Bedrms, Cost #12",Research and development paid for and performed by your company in Kentucky,34.00%
2387,COST9U1B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 2 Bedrms, Cost #9",Sum of costs reported in Question 2-2,34.00%
2388,COST6U2B2INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 2 Bedrms, Cost #6",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.00%
2389,COST4U2B3INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 3 Bedrms, Cost #4",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.00%
2390,COST8U1B3INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Unfurnished, 3 Bedrms, Cost #8",Sum of costs reported in Question 2-2,34.00%
2391,COST5U2B3INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 3 Bedrms, Cost #5",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),34.00%
2392,COST8U1B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 2 Bedrms, Cost #8",Sum of costs reported in Question 2-2,34.00%
2393,COST4U4B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Condo, 3 Bedrms, Cost #4",Sum of costs reported in Question 2-2,34.00%
2394,COST4U1B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 2 Bedrms, Cost #4",Sum of costs reported in Question 2-2,34.00%
2395,COST10U1B0INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Unfurnished, 0 Bedrms, Cost #10",Sum of costs reported in Question 2-2,34.00%
2396,COST12U4B2INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Condo, 2 Bedrms, Cost #12",Sum of costs reported in Question 2-2,34.00%
2397,COST3U4B1INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Condo, 1 Bedrms, Cost #3",Sum of costs reported in Question 2-2,34.00%
2398,COST3U2B3INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Furnished, 3 Bedrms, Cost #3",Sum of costs reported in Question 2-2,34.00%
2399,COST5U2B1INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 1 Bedrms, Cost #5",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.90%
2400,COST3U2B1INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 1 Bedrms, Cost #3",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.90%
2401,COST11U1B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 2 Bedrms, Cost #11",Sum of costs reported in Question 2-2,33.90%
2402,PHYSLOC_ADDR_STREET,2ND_LRG_DOM_VAL,Physical Location Street Address,R&D performed at second largest domestic location,33.90%
2403,COST2U2B0INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Furnished, 0 Bedrms, Cost #2",Sum of costs reported in Question 2-2,33.90%
2404,RCPT_ECOMM_SLVR_DVAL,DISCON_OPS_STAT,non Ecommerce sliver,Discontinued operations,33.90%
2405,RCPT_TRANSIENTGT50,RCPT_UTPAT_FOR_STAT,Were more than half of guestroom or unit rental receipts from transient guests?,Was any of the revenue reported in Questions 7-7 or 7-8 received from companies or organizations located outside the United States?,33.90%
2406,COST9U2B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Furnished, 3 Bedrms, Cost #9",Sum of costs reported in Question 2-2,33.90%
2407,COST8U2B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Furnished, 3 Bedrms, Cost #8",Sum of costs reported in Question 2-2,33.90%
2408,COST10U1B3INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 3 Bedrms, Cost #10",Sum of costs reported in Question 2-2,33.90%
2409,COST7U2B1INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 1 Bedrms, Cost #7",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.90%
2410,COST9U1B3INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Unfurnished, 3 Bedrms, Cost #9",Sum of costs reported in Question 2-2,33.90%
2411,COST7U2B1INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 1 Bedrms, Cost #7",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.90%
2412,COST8U1B2INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Unfurnished, 2 Bedrms, Cost #8",Sum of costs reported in Question 2-2,33.90%
2413,COST7U2B2INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Furnished, 2 Bedrms, Cost #7",Sum of costs reported in Question 2-2,33.90%
2414,ORE_GOLD_LEADZINC,EXPS_WORLD_RD_CORE_MTR_VAL,"Quantity of Gold produced,  Lead/Zinc",Type of R&D Costs: Materials and supplies (Worldwide),33.80%
2415,COST2U4B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Condo, 2 Bedrms, Cost #2",Sum of costs reported in Question 2-2,33.80%
2416,COST4U2B2INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Furnished, 2 Bedrms, Cost #4",Sum of costs reported in Question 2-2,33.80%
2417,COST10U2B1INT4,EXPS_DOM_RD_RMB_INT_UT_TOT,"Fourth Interview, Furnished, 1 Bedrms, Cost #10",Total domestic research and development performed by your company and paid for by others in Utah,33.80%
2418,COST5U2B3INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 3 Bedrms, Cost #5",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.80%
2419,COST9U1B0INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 0 Bedrms, Cost #9",Sum of costs reported in Question 2-2,33.80%
2420,COST6U2B2INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 2 Bedrms, Cost #6",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.80%
2421,TOTU2INT0,CAPEX_WW_IIA_VAL,"Total Furn Units, Initial Intv",Expenditures: identifiable intangible assets,33.80%
2422,COST2U4B1INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Condo, 1 Bedrms, Cost #2",Sum of costs reported in Question 2-2,33.80%
2423,COST10U1B2INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 2 Bedrms, Cost #10",Sum of costs reported in Question 2-2,33.80%
2424,COST8U2B0INT4,EXPS_DOM_RD_RMB_INT_UT_TOT,"Fourth Interview, Furnished, 0 Bedrms, Cost #8",Total domestic research and development performed by your company and paid for by others in Utah,33.80%
2425,COST9U1B2INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Unfurnished, 2 Bedrms, Cost #9",Sum of costs reported in Question 2-2,33.80%
2426,COST4U2B0INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 0 Bedrms, Cost #4",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.80%
2427,COST12U2B2INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 2 Bedrms, Cost #12",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.80%
2428,BED1U2,EXPS_WORLD_RD_XTRA_VAL,Total 1 bedrooms for Type 2,Sum of costs reported in Question 2-2,33.80%
2429,COST9U2B2INT1,EXPS_DOM_RD_CORE_TEMP_VAL,"First Interview, Furnished, 2 Bedrms, Cost #9",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.80%
2430,COST12U2B2INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 2 Bedrms, Cost #12",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.70%
2431,COST10U2B3INT4,EXPS_DOM_RD_RMB_INT_UT_TOT,"Fourth Interview, Furnished, 3 Bedrms, Cost #10",Total domestic research and development performed by your company and paid for by others in Utah,33.70%
2432,COST7U1B3INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Unfurnished, 3 Bedrms, Cost #7",Sum of costs reported in Question 2-2,33.70%
2433,COST1U2B0INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 0 Bedrms, Cost #1",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.70%
2434,COST12U1B2INT0,EXPS_KY_RD_INT_VAL,"Initial Interview, Unfurnished, 2 Bedrms, Cost #12",Research and development paid for and performed by your company in Kentucky,33.70%
2435,COST5U2B0INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 0 Bedrms, Cost #5",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.70%
2436,ORE_SILVER_COPPER,EXPS_DOM_RD_CORE_MTR_VAL,"Quantity of Silver produced,  Copper",Type of R&D Costs: Materials and supplies (Domestic),33.70%
2437,COST1U4B1INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Condo, 1 Bedrms, Cost #1",Sum of costs reported in Question 2-2,33.70%
2438,COST3U1B1INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 1 Bedrms, Cost #3",Sum of costs reported in Question 2-2,33.70%
2439,COST7U1B3INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 3 Bedrms, Cost #7",Sum of costs reported in Question 2-2,33.70%
2440,COST11U2B3INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 3 Bedrms, Cost #11",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.70%
2441,COST12U1B1INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 1 Bedrms, Cost #12",Sum of costs reported in Question 2-2,33.70%
2442,COST2U2B0INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Furnished, 0 Bedrms, Cost #2",Sum of costs reported in Question 2-2,33.70%
2443,COST8U2B2INT1,EXPS_DOM_RD_CORE_TEMP_VAL,"First Interview, Furnished, 2 Bedrms, Cost #8",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.70%
2444,COST4U4B2INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Condo, 2 Bedrms, Cost #4",Sum of costs reported in Question 2-2,33.70%
2445,COST5U2B0INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 0 Bedrms, Cost #5",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.60%
2446,COST7U2B0INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 0 Bedrms, Cost #7",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.60%
2447,COST11U2B2INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Furnished, 2 Bedrms, Cost #11",Sum of costs reported in Question 2-2,33.60%
2448,SOMA_APPTDATE,REFPER_CAL_YEAR_STAT,Appointment Date,Reporting period,33.60%
2449,COST7U2B1INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 1 Bedrms, Cost #7",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.60%
2450,MAIL_ADDR_NAME2_TXT,ASSET_NET_WW_PPE_VAL,"Secondary name of unit (optional, may be null)","Assets: property, plant, and equipment",33.60%
2451,COST5U2B2INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 2 Bedrms, Cost #5",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.60%
2452,COST11U4B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Condo, 3 Bedrms, Cost #11",Sum of costs reported in Question 2-2,33.60%
2453,BED1U3,ASSET_DA_TOT_VAL,Total 1 bedrooms for Type 3,Depreciation: total,33.60%
2454,COST5U1B1INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Unfurnished, 1 Bedrms, Cost #5",Sum of costs reported in Question 2-2,33.60%
2455,COST1U2B1INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Furnished, 1 Bedrms, Cost #1",Sum of costs reported in Question 2-2,33.60%
2456,COST10U2B1INT2,EXPS_DOM_RD_CORE_TEMP_VAL,"Second Interview, Furnished, 1 Bedrms, Cost #10",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.60%
2457,COST5U1B1INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Unfurnished, 1 Bedrms, Cost #5",Sum of costs reported in Question 2-2,33.50%
2458,COST2U4B1INT0,EXPS_DOM_RD_CORE_TEMP_VAL,"Initial Interview, Condo, 1 Bedrms, Cost #2",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.50%
2459,RCPT_FOOD_CNTRC_UNIV,EXPS_DOM_RD_RMB_INT_NONFED_GA,"Contract Feeding,  Colleges or universities",Domestic research and development performed by your company and paid for by nonfederal sources in Georgia,33.50%
2460,TAX_DOM_FED_NOPROV_TXT,CAPEX_DOM_TOT_VAL,Please explain briefly why there were no tax provisions for current and deferred domestic federal income taxes,Domestic capital expenditures,33.50%
2461,COST9U2B2INT4,EXPS_DOM_RD_RMB_INT_UT_TOT,"Fourth Interview, Furnished, 2 Bedrms, Cost #9",Total domestic research and development performed by your company and paid for by others in Utah,33.50%
2462,COST_NTLGAS_RESALE,EXPS_DOM_RD_CORE_VAL,Cost of natural gas purchased for resale,R&D costs incurred - Domestic,33.50%
2463,PUBLIC_WATER_POTABLE,CAPEX_WW_PPE_VAL,Which of the following types of water was mainly supplied by the public water system?,"Expenditures: property, plant, and equipment",33.50%
2464,REFERRAL_INDICATOR,EXPS_WORLD_RD_RMB_MED_VAL,Referral from PEGA,Medical nonclinical R&D services provided to others,33.50%
2465,COST7U2B3INT4,EXPS_DOM_RD_RMB_INT_UT_TOT,"Fourth Interview, Furnished, 3 Bedrms, Cost #7",Total domestic research and development performed by your company and paid for by others in Utah,33.50%
2466,COST7U2B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Furnished, 3 Bedrms, Cost #7",Sum of costs reported in Question 2-2,33.50%
2467,COST12U4B3INT0,EXPS_DOM_RD_RMB_INT_UT_TOT,"Initial Interview, Condo, 3 Bedrms, Cost #12",Total domestic research and development performed by your company and paid for by others in Utah,33.50%
2468,ROWDONE,EXPS_WORLD_RD_XTRA_VAL,Flag to determine if the COST variable row has been completed,Sum of costs reported in Question 2-2,33.50%
2469,COST8U2B3INT3,EXPS_DOM_RD_RMB_INT_UT_TOT,"Third Interview, Furnished, 3 Bedrms, Cost #8",Total domestic research and development performed by your company and paid for by others in Utah,33.50%
2470,COST5U2B3INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 3 Bedrms, Cost #5",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.50%
2471,COST7U1B2INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Unfurnished, 2 Bedrms, Cost #7",Sum of costs reported in Question 2-2,33.50%
2472,COST7U2B0INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 0 Bedrms, Cost #7",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.40%
2473,COST1U2B0INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 0 Bedrms, Cost #1",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.40%
2474,COST7U4B2INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Condo, 2 Bedrms, Cost #7",Sum of costs reported in Question 2-2,33.40%
2475,CURMCD,EXPS_FRA_RD_INT_VAL,Notes from HQ to FR,Research and development paid for and performed by your company in France,33.40%
2476,COST4U2B0INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 0 Bedrms, Cost #4",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.40%
2477,COST11U4B1INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Condo, 1 Bedrms, Cost #11",Sum of costs reported in Question 2-2,33.40%
2478,COST6U1B1INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 1 Bedrms, Cost #6",Sum of costs reported in Question 2-2,33.40%
2479,COST3U2B0INT4,EXPS_DOM_RD_CORE_TEMP_VAL,"Fourth Interview, Furnished, 0 Bedrms, Cost #3",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.40%
2480,COST3U1B0INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Unfurnished, 0 Bedrms, Cost #3",Sum of costs reported in Question 2-2,33.40%
2481,COST5U1B3INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 3 Bedrms, Cost #5",Sum of costs reported in Question 2-2,33.40%
2482,ORE_COPPER_SILVER,EMP_CT_TOT_NUM,"Quantity of Copper produced,  Silver",Total employees in Connecticut,33.30%
2483,COST5U1B2INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Unfurnished, 2 Bedrms, Cost #5",Sum of costs reported in Question 2-2,33.30%
2484,COST3U4B3INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Condo, 3 Bedrms, Cost #3",Sum of costs reported in Question 2-2,33.30%
2485,COST7U1B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Unfurnished, 2 Bedrms, Cost #7",Sum of costs reported in Question 2-2,33.30%
2486,PROD_QTYPRD_CBGRAN_NONE,EXPS_DOM_RD_RMB_INT_WY_TOT,"None for the question: If MINE_HERE = 1, report the quantity of crushed or broken granite (including gneiss, syenite, and diorite) mined at this mine or pit",Total domestic research and development performed by your company and paid for by others in Wyoming,33.30%
2487,COST9U2B1INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Furnished, 1 Bedrms, Cost #9",Sum of costs reported in Question 2-2,33.30%
2488,COST8U2B1INT3,EXPS_DOM_RD_RMB_INT_UT_TOT,"Third Interview, Furnished, 1 Bedrms, Cost #8",Total domestic research and development performed by your company and paid for by others in Utah,33.30%
2489,COST4U1B1INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Unfurnished, 1 Bedrms, Cost #4",Sum of costs reported in Question 2-2,33.30%
2490,COST7U2B0INT3,EXPS_DOM_RD_CORE_TEMP_VAL,"Third Interview, Furnished, 0 Bedrms, Cost #7",Type of R&D Costs: Leased employees and temporary staffing  (Domestic),33.30%
2491,INC_INTERNET,EXPS_DOM_RD_CORE_RENT_VAL,Is Internet included in the rent/condo fee?,Type of R&D Costs: Leased facilities and equipment (Domestic),33.30%
